d. 20 to 49,"26,807","39,108","1,199,993","1,178,211","3,502",9.0,"2,752",7.1,"251,061","104,142","146,919",8.8,21.3,"207,496","82,831","124,665",7.0,17.6,"43,565",3.7,35.2,"1,309","1,309","38,754"
e. 50 to 99,"8,658","12,995","909,032","895,813",990,7.7,783,6.1,"173,340","67,246","106,094",7.5,19.4,"146,902","52,810","94,092",5.9,16.4,"26,438",3.0,32.8,322,322,"21,480"
f. 100 to 249,"4,244","7,239","1,080,718","1,076,250",514,7.1,426,5.9,"188,645","77,465","111,180",7.2,17.5,"179,709","63,472","116,237",5.9,16.7,"8,936",0.8,33.4,144,144,"21,562"
g. 250 to 499,"1,174","1,863","633,164","632,822",126,6.8,108,5.8,"109,524","43,551","65,973",6.9,17.3,"108,840","38,108","70,732",6.0,17.2,684,0.1,34.4,39,39,"13,334"
h. 500 to 999,549,748,"515,256","514,042",31,4.2,28,3.8,"74,352","19,858","54,494",3.9,14.5,"71,925","17,962","53,963",3.5,14.0,"2,427",0.5,28.0,13,13,"8,012"
i. 1000+,280,397,"819,277","822,729",22,5.6,21,5.3,"116,437","43,494","72,943",5.3,14.2,"123,341","42,113","81,228",5.1,15.0,"-6,904",-0.8,28.4,9,9,"15,692"
m. ALL,"333,068","405,260","7,095,723","6,964,115","56,013",13.9,"47,918",11.9,"1,450,410","567,506","882,904",8.1,20.8,"1,187,193","469,287","717,906",6.7,17.0,"263,217",3.8,34.0,"30,041","30,041","221,520"
,,1998,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"176,610","196,661","514,125","466,809","33,674",17.2,"30,407",15.6,"182,279","63,993","118,286",13.7,39.0,"87,646","56,368","31,278",12.1,18.8,"94,633",20.2,37.6,"21,115","21,115","38,409"
b. 5 to 9,"72,829","92,005","648,944","623,874","9,190",10.1,"7,859",8.6,"158,931","59,783","99,148",9.6,25.5,"108,790","51,151","57,639",8.2,17.4,"50,141",8.1,34.8,"4,746","4,750","30,784"
c. 10 to 19,"43,711","57,745","820,580","793,120","5,101",8.9,"4,186",7.3,"184,686","67,842","116,844",8.6,23.3,"129,765","55,725","74,040",7.0,16.4,"54,921",6.9,32.8,"2,390","2,390","31,612"
d. 20 to 49,"27,265","39,903","1,251,169","1,218,094","3,165",8.0,"2,557",6.5,"256,708","95,251","161,457",7.8,21.1,"190,557","77,300","113,257",6.3,15.6,"66,151",5.5,31.2,"1,228","1,228","35,977"
e. 50 to 99,"8,928","13,614","955,144","937,829","1,019",7.5,765,5.7,"175,423","69,583","105,840",7.4,18.7,"140,793","52,163","88,630",5.6,15.0,"34,630",3.7,30.0,310,310,"21,101"
f. 100 to 249,"4,438","7,569","1,130,091","1,113,221",587,7.9,382,5.1,"201,915","87,181","114,734",7.8,18.1,"168,175","57,612","110,563",5.2,15.1,"33,740",3.0,30.2,141,141,"21,481"
g. 250 to 499,"1,269","2,002","687,184","681,258",132,6.7,96,4.8,"105,338","46,827","58,511",6.9,15.5,"93,485","33,287","60,198",4.9,13.7,"11,853",1.8,27.4,40,40,"13,898"
h. 500 to 999,555,775,"521,196","526,271",42,5.5,32,4.2,"69,529","27,191","42,338",5.2,13.2,"79,679","22,593","57,086",4.3,15.1,"-10,150",-1.9,26.4,14,14,"10,204"
i. 1000+,285,414,"867,320","884,854",14,3.4,14,3.4,"96,433","29,794","66,639",3.4,10.9,"131,501","21,955","109,546",2.5,14.9,"-35,068",-4.0,21.8,7,7,"13,859"
m. ALL,"335,890","410,688","7,395,753","7,245,330","52,924",13.0,"46,298",11.4,"1,431,242","547,445","883,797",7.6,19.8,"1,130,391","428,154","702,237",5.9,15.6,"300,851",4.2,31.2,"29,991","29,995","217,325"
,,1999,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"175,417","196,858","502,720","460,696","32,980",16.9,"30,139",15.4,"172,356","63,054","109,302",13.7,37.4,"88,308","55,618","32,690",12.1,19.2,"84,048",18.2,38.4,"20,978","20,978","38,458"
b. 5 to 9,"72,409","91,872","644,638","622,388","8,949",9.8,"7,844",8.6,"159,819","58,307","101,512",9.4,25.7,"115,319","51,223","64,096",8.2,18.5,"44,500",7.2,37.0,"4,883","4,883","31,711"
c. 10 to 19,"44,522","59,603","828,320","811,982","5,104",8.6,"4,634",7.8,"178,338","68,564","109,774",8.4,22.0,"145,662","62,131","83,531",7.7,17.9,"32,676",4.1,35.8,"2,714","2,714","36,200"
d. 20 to 49,"28,058","41,196","1,264,356","1,248,254","3,230",7.9,"2,932",7.1,"245,561","97,137","148,424",7.8,19.7,"213,356","88,019","125,337",7.1,17.1,"32,205",2.6,34.2,"1,391","1,391","41,565"
e. 50 to 99,"9,287","14,278","1,000,668","989,043","1,055",7.4,937,6.6,"187,277","72,678","114,599",7.3,18.9,"164,027","64,589","99,438",6.5,16.6,"23,250",2.3,33.2,368,368,"25,211"
f. 100 to 249,"4,647","7,973","1,183,667","1,180,642",564,7.1,515,6.5,"202,615","82,636","119,979",7.0,17.2,"196,564","76,448","120,116",6.5,16.6,"6,051",0.6,33.2,174,174,"25,515"
g. 250 to 499,"1,328","2,136","725,835","732,700",136,6.4,141,6.6,"116,622","47,019","69,603",6.4,15.9,"130,351","49,834","80,517",6.8,17.8,"-13,729",-1.9,31.8,37,37,"13,020"
h. 500 to 999,569,801,"544,328","548,726",46,5.7,46,5.7,"74,816","30,674","44,142",5.6,13.6,"83,612","29,086","54,526",5.3,15.2,"-8,796",-1.6,27.2,12,12,"7,597"
i. 1000+,302,427,"915,821","935,649",20,4.7,20,4.7,"97,008","35,972","61,036",3.8,10.4,"136,665","31,507","105,158",3.4,14.6,"-39,657",-4.2,20.8,3,3,"4,987"
m. ALL,"336,539","415,144","7,610,353","7,530,080","52,084",12.6,"47,208",11.4,"1,434,412","556,041","878,371",7.4,19.0,"1,273,864","508,455","765,409",6.8,16.9,"160,548",2.1,33.8,"30,560","30,560","224,264"
,,2000,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"173,823","196,321","514,795","469,045","31,159",15.8,"32,004",16.3,"181,087","60,371","120,716",12.9,38.6,"89,587","58,466","31,121",12.5,19.1,"91,500",19.5,38.2,"20,529","20,529","37,638"
b. 5 to 9,"72,619","92,157","647,477","624,443","9,173",10.0,"8,032",8.8,"157,106","59,575","97,531",9.5,25.2,"111,037","52,433","58,604",8.4,17.8,"46,069",7.4,35.6,"4,614","4,614","29,892"
c. 10 to 19,"45,244","60,082","846,904","822,984","5,190",8.7,"4,330",7.3,"183,949","69,802","114,147",8.5,22.4,"136,109","57,598","78,511",7.0,16.5,"47,840",5.9,33.0,"2,287","2,287","30,295"
d. 20 to 49,"28,466","42,516","1,320,693","1,293,151","3,470",8.2,"2,837",6.7,"262,885","104,352","158,533",8.1,20.3,"207,800","85,546","122,254",6.6,16.1,"55,085",4.2,32.2,"1,297","1,297","38,530"
e. 50 to 99,"9,532","14,647","1,025,644","1,012,910","1,151",7.9,961,6.6,"189,948","79,781","110,167",7.9,18.8,"164,480","66,127","98,353",6.5,16.2,"25,468",2.6,32.4,336,336,"22,925"
f. 100 to 249,"4,718","8,240","1,228,775","1,222,038",599,7.3,508,6.2,"215,787","89,189","126,598",7.3,17.7,"202,312","76,069","126,243",6.2,16.6,"13,475",1.1,33.2,151,151,"22,560"
g. 250 to 499,"1,379","2,167","741,478","739,649",149,6.9,125,5.8,"120,877","52,522","68,355",7.1,16.3,"117,219","43,473","73,746",5.9,15.8,"3,658",0.5,31.6,32,32,"11,715"
h. 500 to 999,598,855,"567,577","574,496",48,5.6,42,4.9,"78,177","31,839","46,338",5.5,13.6,"92,017","27,430","64,587",4.8,16.0,"-13,840",-2.4,27.2,9,9,"5,718"
i. 1000+,315,451,"989,127","984,858",16,3.5,16,3.5,"118,964","27,473","91,491",2.8,12.1,"110,426","32,605","77,821",3.3,11.2,"8,538",0.9,22.4,3,3,"10,102"
m. ALL,"336,694","417,436","7,882,470","7,743,574","50,955",12.2,"48,855",11.7,"1,508,780","574,904","933,876",7.4,19.5,"1,230,987","499,747","731,240",6.5,15.9,"277,793",3.6,31.8,"29,258","29,258","209,375"
,,2001,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"176,912","200,416","521,723","474,985","33,157",16.7,"32,333",16.2,"186,061","63,840","122,221",13.4,39.2,"92,585","59,636","32,949",12.6,19.5,"93,476",19.7,39.0,"19,948","19,964",D
b. 5 to 9,"73,777","94,345","648,124","630,385","9,546",10.2,"8,023",8.6,"151,523","61,963","89,560",9.8,24.0,"116,044","52,123","63,921",8.3,18.4,"35,479",5.6,36.8,"4,659","4,664","30,422"
c. 10 to 19,"46,099","62,104","859,242","843,124","5,366",8.7,"4,481",7.3,"179,409","72,050","107,359",8.5,21.3,"147,173","59,908","87,265",7.1,17.5,"32,236",3.8,35.0,"2,349","2,351","31,201"
d. 20 to 49,"29,518","44,170","1,345,037","1,330,695","3,426",7.8,"2,823",6.4,"249,987","102,177","147,810",7.7,18.8,"221,303","84,762","136,541",6.4,16.6,"28,684",2.2,33.2,"1,277","1,280","37,764"
e. 50 to 99,"9,922","15,348","1,057,617","1,051,595","1,149",7.6,933,6.1,"185,472","79,662","105,810",7.6,17.6,"173,428","64,922","108,506",6.2,16.5,"12,044",1.1,33.0,339,339,"22,935"
f. 100 to 249,"5,006","8,559","1,250,033","1,251,422",659,7.8,488,5.8,"209,685","98,477","111,208",7.9,16.8,"212,463","72,691","139,772",5.8,17.0,"-2,778",-0.2,33.6,137,137,"20,296"
g. 250 to 499,"1,478","2,334","770,378","774,071",188,8.2,117,5.1,"127,032","64,196","62,836",8.3,16.4,"134,418","39,393","95,025",5.1,17.4,"-7,386",-1.0,32.8,40,40,"13,234"
h. 500 to 999,607,876,"583,376","590,078",41,4.7,34,3.9,"67,238","26,518","40,720",4.5,11.4,"80,643","24,842","55,801",4.2,13.7,"-13,405",-2.3,22.8,5,5,"3,347"
i. 1000+,343,485,"1,038,606","1,053,949",24,5.0,20,4.1,"115,892","40,853","75,039",3.9,11.0,"146,579","50,974","95,605",4.8,13.9,"-30,687",-2.9,22.0,1,1,D
m. ALL,"343,662","428,637","8,074,136","8,000,304","53,556",12.6,"49,252",11.6,"1,472,299","609,736","862,563",7.6,18.4,"1,324,636","509,251","815,385",6.4,16.6,"147,663",1.8,33.2,"28,755","28,781","198,137"
,,2002,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"179,964","202,870","533,766","482,404","36,893",18.3,"35,001",17.3,"199,808","71,554","128,254",14.8,41.4,"97,084","63,508","33,576",13.2,20.1,"102,724",21.3,40.2,"19,769","19,795",D
b. 5 to 9,"73,981","95,365","657,015","636,974","10,382",11.0,"8,502",9.0,"166,936","67,881","99,055",10.7,26.2,"126,853","55,524","71,329",8.7,19.9,"40,083",6.3,39.8,"4,504","4,516","29,289"
c. 10 to 19,"46,562","63,107","856,137","847,004","6,052",9.7,"4,964",7.9,"187,871","81,106","106,765",9.6,22.2,"169,604","66,344","103,260",7.8,20.0,"18,267",2.2,40.0,"2,322","2,336","31,145"
d. 20 to 49,"29,864","44,661","1,334,036","1,331,389","3,814",8.6,"3,092",7.0,"264,661","115,217","149,444",8.7,19.9,"259,366","93,906","165,460",7.1,19.5,"5,295",0.4,39.0,"1,232","1,243","36,748"
e. 50 to 99,"10,191","15,709","1,042,660","1,055,895","1,263",8.1,"1,060",6.8,"185,847","86,343","99,504",8.2,17.6,"212,316","72,561","139,755",6.9,20.1,"-26,469",-2.5,35.2,358,360,"24,286"
f. 100 to 249,"5,103","8,685","1,222,990","1,254,513",675,7.8,595,6.9,"198,285","99,218","99,067",7.9,15.8,"261,330","88,352","172,978",7.0,20.8,"-63,045",-5.0,31.6,154,156,"22,642"
g. 250 to 499,"1,472","2,335","743,952","760,680",206,9.0,133,5.8,"121,350","72,204","49,146",9.5,16.0,"154,805","46,078","108,727",6.1,20.4,"-33,455",-4.4,32.0,26,26,"9,680"
h. 500 to 999,621,885,"561,054","576,192",53,6.1,35,4.0,"81,684","36,794","44,890",6.4,14.2,"111,959","23,776","88,183",4.1,19.4,"-30,275",-5.2,28.4,1,1,D
i. 1000+,351,508,"1,011,900","1,050,901",20,4.0,30,5.9,"95,614","45,673","49,941",4.3,9.1,"173,617","59,650","113,967",5.7,16.5,"-78,003",-7.4,18.2,3,3,"4,174"
m. ALL,"348,109","434,125","7,963,510","7,995,952","59,358",13.8,"53,412",12.4,"1,502,056","675,990","826,066",8.5,18.8,"1,566,934","569,699","997,235",7.1,19.6,"-64,878",-0.8,37.6,"28,369","28,436","194,967"
,,2003,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"183,170","207,379","541,303","487,582","37,616",18.4,"29,597",14.4,"197,112","70,794","126,318",14.5,40.4,"89,669","53,791","35,878",11.0,18.4,"107,443",22.0,36.8,"21,164","21,199","39,060"
b. 5 to 9,"74,432","96,080","672,355","645,104","9,101",9.6,"6,481",6.8,"161,289","58,828","102,461",9.1,25.0,"106,787","42,331","64,456",6.6,16.6,"54,502",8.4,33.2,"4,488","4,522","29,435"
c. 10 to 19,"46,759","63,004","878,927","858,937","4,738",7.6,"3,802",6.1,"181,466","63,263","118,203",7.4,21.1,"141,486","50,712","90,774",5.9,16.5,"39,980",4.6,33.0,"2,325","2,353","31,324"
d. 20 to 49,"29,626","44,211","1,344,392","1,329,034","3,050",6.9,"2,369",5.4,"240,333","92,228","148,105",6.9,18.1,"209,616","70,812","138,804",5.3,15.8,"30,717",2.3,31.6,"1,293","1,312","38,867"
e. 50 to 99,"9,965","15,265","1,050,242","1,042,781","1,065",7.0,794,5.2,"177,890","74,315","103,575",7.1,17.1,"162,968","54,697","108,271",5.2,15.6,"14,922",1.5,31.2,356,360,"24,086"
f. 100 to 249,"5,105","8,372","1,223,476","1,225,776",558,6.7,414,5.0,"183,584","83,120","100,464",6.8,15.0,"188,183","61,360","126,823",5.0,15.4,"-4,599",-0.4,30.0,167,170,"25,670"
g. 250 to 499,"1,428","2,219","730,079","745,351",135,6.1,123,5.6,"96,375","47,528","48,847",6.4,12.9,"126,919","42,101","84,818",5.6,17.0,"-30,544",-4.1,25.8,51,51,"18,150"
h. 500 to 999,581,818,"554,268","555,055",38,4.7,30,3.7,"76,917","27,136","49,781",4.9,13.9,"78,492","20,354","58,138",3.7,14.1,"-1,575",-0.2,27.8,9,9,"5,669"
i. 1000+,333,483,"960,751","1,005,474",21,4.3,25,5.1,"95,770","45,408","50,362",4.5,9.5,"185,216","54,944","130,272",5.5,18.4,"-89,446",-8.9,19.0,8,8,"13,993"
m. ALL,"351,399","437,831","7,955,793","7,895,094","56,322",13.0,"43,635",10.1,"1,410,736","562,620","848,116",7.1,17.9,"1,289,336","451,102","838,234",5.7,16.3,"121,400",1.6,32.6,"29,861","29,984","226,254"
,,2004,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"185,056","210,238","552,538","496,426","36,512",17.5,"30,271",14.5,"200,388","69,267","131,121",14.0,40.4,"88,163","54,804","33,359",11.0,17.8,"112,225",22.6,35.6,"21,103","21,145","38,901"
b. 5 to 9,"75,309","96,776","675,021","650,571","8,782",9.2,"6,777",7.1,"155,688","57,226","98,462",8.8,23.9,"106,787","43,991","62,796",6.8,16.4,"48,901",7.5,32.8,"4,543","4,548","29,395"
c. 10 to 19,"47,091","63,620","881,890","864,773","4,698",7.4,"3,814",6.0,"172,353","62,991","109,362",7.3,19.9,"138,119","51,050","87,069",5.9,16.0,"34,234",3.9,32.0,"2,396","2,419","32,311"
d. 20 to 49,"30,116","44,490","1,366,520","1,346,748","2,968",6.7,"2,402",5.4,"245,248","88,486","156,762",6.6,18.2,"205,703","72,298","133,405",5.4,15.3,"39,545",2.9,30.6,"1,351","1,352","40,021"
e. 50 to 99,"10,149","15,574","1,068,339","1,063,703",984,6.4,762,4.9,"167,482","67,910","99,572",6.4,15.7,"158,210","52,543","105,667",4.9,14.9,"9,272",0.8,29.8,383,385,"25,965"
f. 100 to 249,"5,233","8,533","1,247,607","1,252,437",488,5.7,395,4.7,"174,300","73,165","101,135",5.8,13.9,"183,960","58,416","125,544",4.7,14.7,"-9,660",-0.8,27.8,166,166,"23,435"
g. 250 to 499,"1,457","2,254","758,740","764,243",138,6.2,111,4.9,"106,928","47,627","59,301",6.2,14.0,"117,934","37,900","80,034",5.0,15.4,"-11,006",-1.4,28.0,47,47,"15,906"
h. 500 to 999,581,811,"535,322","543,376",52,6.5,41,5.1,"69,677","36,326","33,351",6.7,12.8,"85,784","27,107","58,677",5.0,15.8,"-16,107",-3.0,25.6,6,6,"4,114"
i. 1000+,335,479,"955,346","980,554",21,4.4,16,3.4,"90,346","52,361","37,985",5.3,9.2,"140,761","36,150","104,611",3.7,14.4,"-50,415",-5.2,18.4,4,4,"7,625"
m. ALL,"355,327","442,775","8,041,323","7,962,831","54,643",12.4,"44,589",10.2,"1,382,410","555,359","827,051",7.0,17.4,"1,225,421","434,259","791,162",5.5,15.4,"156,989",2.0,30.8,"29,999","30,072","217,673"
,,2005,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"187,962","214,072","539,968","493,314","37,438",17.7,"29,739",14.1,"184,790","70,075","114,715",14.2,37.5,"91,482","53,766","37,716",10.9,18.5,"93,308",19.0,37.0,"21,176","21,243","39,056"
b. 5 to 9,"76,631","98,934","674,646","655,160","9,077",9.3,"6,238",6.4,"147,932","59,358","88,574",9.1,22.6,"108,959","40,510","68,449",6.2,16.6,"38,973",6.0,33.2,"4,538","4,547","29,516"
c. 10 to 19,"47,977","65,600","899,300","879,963","5,398",8.3,"3,504",5.4,"177,927","72,423","105,504",8.2,20.2,"139,253","47,010","92,243",5.3,15.8,"38,674",4.4,31.6,"2,431","2,443","32,646"
d. 20 to 49,"30,679","45,466","1,379,513","1,359,780","3,177",7.1,"2,091",4.7,"239,608","95,099","144,509",7.0,17.6,"200,141","62,406","137,735",4.6,14.7,"39,467",2.9,29.4,"1,309","1,319","38,674"
e. 50 to 99,"10,351","15,908","1,095,883","1,086,082","1,090",6.9,767,4.9,"180,168","74,127","106,041",6.8,16.6,"160,566","53,405","107,161",4.9,14.8,"19,602",1.8,29.6,407,407,"28,543"
f. 100 to 249,"5,265","8,606","1,275,663","1,269,995",518,6.1,381,4.5,"189,037","78,138","110,899",6.2,14.9,"177,700","56,390","121,310",4.4,14.0,"11,337",0.9,28.0,194,194,"28,010"
g. 250 to 499,"1,450","2,288","772,147","769,525",146,6.5,97,4.3,"110,555","51,377","59,178",6.7,14.4,"105,310","33,130","72,180",4.3,13.7,"5,245",0.7,27.4,52,52,"18,027"
h. 500 to 999,608,860,"558,354","573,320",31,3.6,33,3.8,"51,444","21,412","30,032",3.7,9.0,"81,376","22,340","59,036",3.9,14.2,"-29,932",-5.2,18.0,13,13,"8,962"
i. 1000+,344,492,"1,033,967","1,022,921",20,4.1,16,3.3,"131,613","62,294","69,319",6.1,12.9,"109,520","25,969","83,551",2.5,10.7,"22,093",2.2,21.4,10,10,"19,359"
m. ALL,"361,267","452,226","8,229,441","8,110,060","56,895",12.7,"42,866",9.6,"1,413,074","584,303","828,771",7.2,17.4,"1,174,307","394,926","779,381",4.9,14.5,"238,767",2.9,29.0,"30,130","30,228","242,793"
,,2006,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"190,831","218,730","561,695","509,063","37,068",17.1,"31,580",14.6,"194,924","68,789","126,135",13.5,38.3,"89,659","55,756","33,903",11.0,17.6,"105,265",20.7,35.2,"21,864","21,914","39,430"
b. 5 to 9,"77,417","100,047","699,652","671,741","9,627",9.7,"6,830",6.9,"162,216","63,413","98,803",9.4,24.1,"106,393","44,556","61,837",6.6,15.8,"55,823",8.3,31.6,"4,641","4,647","30,292"
c. 10 to 19,"48,239","66,639","933,991","901,784","6,013",9.2,"3,829",5.8,"194,471","80,610","113,861",8.9,21.6,"130,056","51,246","78,810",5.7,14.4,"64,415",7.2,28.8,"2,375","2,392","31,812"
d. 20 to 49,"30,821","46,414","1,451,185","1,403,170","3,793",8.3,"2,253",4.9,"280,661","112,539","168,122",8.0,20.0,"184,631","66,703","117,928",4.8,13.2,"96,030",6.8,26.4,"1,309","1,311","38,684"
e. 50 to 99,"10,330","16,041","1,138,543","1,109,112","1,120",7.1,784,4.9,"202,978","78,057","124,921",7.0,18.3,"144,116","53,461","90,655",4.8,13.0,"58,862",5.3,26.0,421,423,"28,872"
f. 100 to 249,"5,368","9,033","1,368,291","1,340,627",651,7.3,428,4.8,"227,775","94,875","132,900",7.1,17.0,"172,447","64,002","108,445",4.8,12.9,"55,328",4.1,25.8,232,232,"34,627"
g. 250 to 499,"1,483","2,349","805,146","799,254",174,7.5,118,5.1,"122,961","57,438","65,523",7.2,15.4,"111,177","40,831","70,346",5.1,13.9,"11,784",1.5,27.8,52,52,"18,066"
h. 500 to 999,622,896,"599,549","604,311",34,3.8,33,3.7,"66,958","22,717","44,241",3.8,11.1,"76,481","22,896","53,585",3.8,12.7,"-9,523",-1.6,22.2,12,12,"8,268"
i. 1000+,332,474,"1,025,647","1,037,843",6,1.3,9,1.9,"80,004","8,577","71,427",0.8,7.7,"104,396","13,686","90,710",1.3,10.1,"-24,392",-2.4,15.4,4,4,"6,733"
m. ALL,"365,443","460,623","8,583,699","8,376,905","58,486",12.8,"45,864",10.1,"1,532,948","587,015","945,933",7.0,18.3,"1,119,356","413,137","706,219",4.9,13.4,"413,592",4.9,26.8,"30,910","30,987","236,784"
,,2007,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"194,034","223,470","587,365","524,508","38,702",17.6,"31,822",14.5,"218,359","72,081","146,278",13.7,41.6,"92,645","57,101","35,544",10.9,17.7,"125,714",23.9,35.4,"21,271","21,429","38,617"
b. 5 to 9,"78,139","101,788","724,758","690,056","10,345",10.3,"7,437",7.4,"188,940","67,834","121,106",9.8,27.4,"119,536","48,643","70,893",7.0,17.3,"69,404",10.1,34.6,"4,492","4,550","29,626"
c. 10 to 19,"49,325","68,649","965,482","935,599","5,922",8.7,"4,338",6.4,"215,815","79,022","136,793",8.4,23.1,"156,049","57,954","98,095",6.2,16.7,"59,766",6.4,33.4,"2,460","2,501","33,268"
d. 20 to 49,"32,108","48,554","1,488,338","1,458,250","3,872",8.1,"2,662",5.6,"287,714","115,557","172,157",7.9,19.7,"227,537","79,551","147,986",5.5,15.6,"60,177",4.1,31.2,"1,377","1,409","41,170"
e. 50 to 99,"10,872","16,648","1,166,894","1,147,115","1,196",7.3,856,5.2,"220,794","82,274","138,520",7.2,19.2,"181,235","59,078","122,157",5.2,15.8,"39,559",3.4,31.6,366,370,"25,243"
