Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"304,451","327,185","849,100","766,649","58,396",18.0,"52,918",16.3,"317,084","110,966","206,118",14.5,41.4,"152,181","97,316","54,865",12.7,19.9,"164,903",21.5,39.8,"33,883","33,883","61,746"
b. 5 to 9,"119,344","142,489","1,002,395","965,900","15,559",11.0,"13,632",9.6,"263,799","101,343","162,456",10.5,27.3,"190,808","89,187","101,621",9.2,19.8,"72,991",7.5,39.6,"7,675","7,675","49,994"
c. 10 to 19,"73,234","92,684","1,296,950","1,265,776","8,828",9.6,"7,620",8.3,"301,644","117,399","184,245",9.3,23.8,"239,296","101,868","137,428",8.0,18.9,"62,348",4.9,37.8,"4,017","4,017","53,364"
d. 20 to 49,"46,091","64,824","2,010,703","1,978,572","5,055",7.8,"4,574",7.1,"404,836","151,026","253,810",7.6,20.5,"340,573","137,419","203,154",6.9,17.2,"64,263",3.3,34.4,"2,203","2,204","65,781"
e. 50 to 99,"14,759","21,994","1,537,735","1,523,968","1,473",6.7,"1,455",6.6,"278,263","100,207","178,056",6.6,18.3,"250,728","98,915","151,813",6.5,16.5,"27,535",1.8,33.0,584,584,"39,530"
f. 100 to 249,"7,226","11,787","1,784,673","1,765,307",700,6.0,646,5.5,"306,945","104,383","202,562",5.9,17.4,"268,213","95,238","172,975",5.4,15.2,"38,732",2.2,30.4,221,221,"32,002"
g. 250 to 499,"1,742","2,706","902,284","907,089",168,6.2,154,5.7,"151,035","57,471","93,564",6.3,16.7,"160,645","50,262","110,383",5.5,17.7,"-9,610",-1.0,33.4,38,38,"12,229"
h. 500 to 999,692,982,"659,023","663,162",50,5.1,44,4.5,"88,964","33,483","55,481",5.0,13.4,"97,241","29,628","67,613",4.5,14.7,"-8,277",-1.3,26.8,10,10,"6,177"
i. 1000+,397,567,"1,296,996","1,321,610",20,3.5,27,4.7,"164,063","46,322","117,741",3.5,12.4,"213,292","54,559","158,733",4.1,16.1,"-49,229",-3.7,24.8,10,10,"22,322"
m. ALL,"567,936","665,218","11,339,859","11,158,033","90,249",13.6,"81,070",12.3,"2,276,633","822,600","1,454,033",7.4,20.4,"1,912,977","754,392","1,158,585",6.8,17.1,"363,656",3.3,34.2,"48,641","48,642","343,145"
,,1998,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"304,629","328,990","849,706","769,521","57,265",17.5,"50,676",15.5,"308,474","106,531","201,943",13.8,40.1,"148,104","92,818","55,286",12.1,19.2,"160,370",20.9,38.4,"34,827","34,827","63,556"
b. 5 to 9,"120,866","144,684","1,019,936","981,649","14,367",10.0,"12,514",8.7,"254,822","93,630","161,192",9.5,26.0,"178,247","81,523","96,724",8.3,18.2,"76,575",7.8,36.4,"7,938","7,938","51,478"
c. 10 to 19,"74,213","93,837","1,323,520","1,286,833","8,021",8.6,"6,967",7.5,"291,390","106,814","184,576",8.3,22.6,"218,015","93,395","124,620",7.3,16.9,"73,375",5.7,33.8,"4,010","4,010","53,663"
d. 20 to 49,"47,537","66,233","2,067,639","2,025,499","4,911",7.5,"4,151",6.3,"395,572","146,221","249,351",7.2,19.5,"311,292","124,086","187,206",6.1,15.4,"84,280",4.1,30.8,"2,235","2,235","66,151"
e. 50 to 99,"15,561","23,078","1,615,151","1,591,045","1,513",6.6,"1,264",5.5,"282,624","103,113","179,511",6.5,17.8,"234,411","86,539","147,872",5.4,14.7,"48,213",3.1,29.4,570,570,"38,537"
f. 100 to 249,"7,636","12,301","1,843,200","1,826,983",761,6.2,595,4.9,"296,993","114,008","182,985",6.2,16.3,"264,559","89,160","175,399",4.9,14.5,"32,434",1.8,29.0,200,200,"28,929"
g. 250 to 499,"1,960","2,996","1,004,013","998,475",202,6.8,143,4.8,"160,286","67,948","92,338",6.8,16.1,"149,209","48,716","100,493",4.9,14.9,"11,077",1.2,29.8,53,53,"17,652"
h. 500 to 999,746,"1,075","747,467","733,510",60,5.6,44,4.1,"126,938","41,318","85,620",5.6,17.3,"99,024","29,910","69,114",4.1,13.5,"27,914",3.8,27.0,11,11,"6,909"
i. 1000+,409,578,"1,342,742","1,339,274",19,3.3,16,2.8,"139,718","48,643","91,075",3.6,10.4,"132,783","31,827","100,956",2.4,9.9,"6,935",0.5,19.8,4,4,"4,916"
m. ALL,"573,557","673,772","11,813,374","11,552,789","87,119",13.0,"76,370",11.4,"2,256,817","828,226","1,428,591",7.2,19.5,"1,735,644","677,974","1,057,670",5.9,15.0,"521,173",4.5,30.0,"49,848","49,848","331,791"
,,1999,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"306,896","332,107","856,968","772,564","57,714",17.6,"49,711",15.1,"313,360","107,181","206,179",13.9,40.6,"144,552","90,437","54,115",11.7,18.7,"168,808",21.9,37.4,"33,809","33,809","61,633"
b. 5 to 9,"122,016","145,274","1,026,423","990,769","13,912",9.6,"13,054",9.0,"252,932","90,574","162,358",9.1,25.5,"181,623","85,264","96,359",8.6,18.3,"71,309",7.2,36.6,"7,601","7,601","49,265"
c. 10 to 19,"75,798","95,996","1,357,183","1,319,804","8,127",8.5,"7,158",7.5,"294,931","109,164","185,767",8.3,22.3,"220,172","96,495","123,677",7.3,16.7,"74,759",5.6,33.4,"3,977","3,977","52,905"
d. 20 to 49,"49,023","68,895","2,141,447","2,104,529","5,140",7.5,"4,540",6.6,"407,796","154,945","252,851",7.4,19.4,"333,960","135,546","198,414",6.4,15.9,"73,836",3.5,31.8,"2,240","2,240","66,176"
e. 50 to 99,"16,078","23,756","1,660,109","1,636,443","1,650",7.0,"1,347",5.7,"290,508","113,668","176,840",6.9,17.8,"243,175","92,382","150,793",5.6,14.9,"47,333",2.9,29.8,545,545,"36,859"
f. 100 to 249,"7,974","12,809","1,885,742","1,897,312",792,6.2,772,6.0,"290,151","115,442","174,709",6.1,15.3,"313,291","115,466","197,825",6.1,16.5,"-23,140",-1.2,30.6,250,250,"37,539"
g. 250 to 499,"2,097","3,217","1,049,634","1,066,839",212,6.6,193,6.0,"157,993","70,722","87,271",6.6,14.8,"192,402","66,903","125,499",6.3,18.0,"-34,409",-3.2,29.6,39,39,"13,367"
h. 500 to 999,801,"1,123","737,598","752,304",52,4.6,56,5.0,"97,034","35,275","61,759",4.7,12.9,"126,447","36,135","90,312",4.8,16.8,"-29,413",-3.9,25.8,11,11,"6,804"
i. 1000+,442,631,"1,419,183","1,448,257",24,3.8,18,2.9,"131,887","55,077","76,810",3.8,9.1,"190,036","37,950","152,086",2.6,13.1,"-58,149",-4.0,18.2,7,7,"16,333"
m. ALL,"581,125","683,808","12,134,287","11,988,821","87,623",12.9,"76,849",11.3,"2,236,592","852,048","1,384,544",7.1,18.7,"1,945,658","756,578","1,189,080",6.3,16.2,"290,934",2.5,32.4,"48,479","48,479","340,881"
,,2000,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"307,086","332,879","856,349","775,942","55,802",16.9,"51,681",15.6,"307,882","106,391","201,491",13.7,39.7,"147,068","92,509","54,559",11.9,19.0,"160,814",20.7,38.0,"33,169","33,169","59,893"
b. 5 to 9,"123,835","147,409","1,038,839","998,228","15,102",10.3,"12,273",8.4,"257,706","98,384","159,322",9.9,25.8,"176,483","80,357","96,126",8.0,17.7,"81,223",8.1,35.4,"7,513","7,513","48,901"
c. 10 to 19,"77,971","99,412","1,407,448","1,367,137","8,460",8.6,"7,118",7.2,"303,880","113,106","190,774",8.3,22.2,"223,257","95,337","127,920",7.0,16.3,"80,623",5.9,32.6,"4,115","4,115","54,925"
d. 20 to 49,"50,926","71,278","2,256,146","2,192,106","5,372",7.6,"4,236",6.0,"446,590","159,828","286,762",7.3,20.4,"318,510","125,734","192,776",5.7,14.5,"128,080",5.9,29.0,"2,197","2,197","64,826"
e. 50 to 99,"16,836","24,411","1,731,839","1,702,963","1,636",6.7,"1,529",6.3,"311,826","111,556","200,270",6.6,18.3,"254,074","105,858","148,216",6.2,14.9,"57,752",3.4,29.8,569,569,"38,198"
f. 100 to 249,"8,376","13,389","2,024,980","1,997,822",838,6.3,717,5.4,"347,974","123,149","224,825",6.2,17.4,"293,658","105,744","187,914",5.3,14.7,"54,316",2.7,29.4,206,206,"30,402"
g. 250 to 499,"2,087","3,207","1,081,484","1,085,235",196,6.1,216,6.7,"177,178","67,133","110,045",6.2,16.3,"184,679","73,142","111,537",6.7,17.0,"-7,501",-0.7,32.6,51,51,"16,761"
h. 500 to 999,840,"1,176","792,365","788,994",66,5.7,44,3.8,"119,705","47,776","71,929",6.1,15.2,"112,964","30,549","82,415",3.9,14.3,"6,741",0.9,28.6,13,13,"8,395"
i. 1000+,439,642,"1,438,417","1,457,671",27,4.2,22,3.4,"168,563","70,457","98,106",4.8,11.6,"207,071","64,975","142,096",4.5,14.2,"-38,508",-2.6,23.2,6,6,"19,084"
m. ALL,"588,396","693,803","12,627,867","12,366,098","87,499",12.7,"77,836",11.3,"2,441,304","897,780","1,543,524",7.3,19.7,"1,917,764","774,205","1,143,559",6.3,15.5,"523,540",4.2,31.0,"47,839","47,839","341,385"
,,2001,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"311,146","338,531","850,185","779,928","58,995",17.6,"55,780",16.6,"297,707","112,262","185,445",14.4,38.2,"157,193","100,945","56,248",12.9,20.2,"140,514",18.0,40.4,"34,363","34,382","62,813"
b. 5 to 9,"126,149","150,482","1,052,911","1,017,125","15,623",10.5,"13,188",8.9,"259,607","101,767","157,840",10.0,25.5,"188,034","86,249","101,785",8.5,18.5,"71,573",7.0,37.0,"7,974","7,977","52,115"
c. 10 to 19,"80,184","102,667","1,437,175","1,402,558","8,873",8.7,"7,458",7.3,"305,305","119,050","186,255",8.5,21.8,"236,070","100,193","135,877",7.1,16.8,"69,235",5.0,33.6,"4,296","4,298","57,397"
d. 20 to 49,"52,946","73,898","2,314,119","2,263,578","5,400",7.4,"4,584",6.2,"450,280","160,018","290,262",7.1,19.9,"349,197","136,792","212,405",6.0,15.4,"101,083",4.5,30.8,"2,377","2,379","70,604"
e. 50 to 99,"17,705","25,885","1,789,448","1,777,710","1,561",6.1,"1,360",5.3,"292,329","107,268","185,061",6.0,16.4,"268,853","93,805","175,048",5.3,15.1,"23,476",1.3,30.2,582,583,"40,125"
f. 100 to 249,"9,049","14,257","2,109,909","2,106,662",898,6.3,724,5.1,"333,218","135,512","197,706",6.4,15.8,"326,723","107,057","219,666",5.1,15.5,"6,495",0.3,31.0,217,217,"31,458"
g. 250 to 499,"2,286","3,539","1,204,898","1,193,130",221,6.3,158,4.5,"215,393","75,032","140,361",6.3,18.1,"191,857","54,362","137,495",4.6,16.1,"23,536",2.0,32.2,39,39,"13,018"
h. 500 to 999,914,"1,290","849,394","860,328",64,5.0,46,3.6,"116,915","44,291","72,624",5.1,13.6,"138,783","31,089","107,694",3.6,16.1,"-21,868",-2.5,27.2,4,4,"2,414"
i. 1000+,484,710,"1,531,812","1,568,123",22,3.1,20,2.8,"160,833","44,497","116,336",2.8,10.3,"233,455","67,704","165,751",4.3,14.9,"-72,622",-4.6,20.6,3,3,"9,788"
m. ALL,"600,863","711,259","13,139,851","12,969,142","91,657",13.0,"83,318",11.8,"2,431,587","899,697","1,531,890",6.9,18.7,"2,090,165","778,196","1,311,969",6.0,16.1,"341,422",2.6,32.2,"49,855","49,882","339,732"
,,2002,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"314,936","342,084","883,913","798,531","65,830",19.4,"60,495",17.8,"338,344","125,653","212,691",15.7,42.4,"167,580","108,857","58,723",13.6,21.0,"170,764",21.4,42.0,"35,039","35,094","64,134"
b. 5 to 9,"126,538","151,477","1,055,185","1,022,132","16,596",11.0,"14,257",9.5,"276,817","108,368","168,449",10.6,27.1,"210,711","93,488","117,223",9.1,20.6,"66,106",6.5,41.2,"8,269","8,288","54,185"
c. 10 to 19,"80,335","104,279","1,426,580","1,408,638","10,112",9.8,"8,423",8.1,"318,993","135,950","183,043",9.7,22.6,"283,109","113,469","169,640",8.1,20.1,"35,884",2.5,40.2,"4,381","4,393","58,990"
d. 20 to 49,"53,873","75,884","2,278,899","2,272,541","6,453",8.6,"5,372",7.1,"453,087","192,552","260,535",8.5,19.9,"440,370","161,175","279,195",7.1,19.4,"12,717",0.5,38.8,"2,548","2,563","75,793"
e. 50 to 99,"17,928","26,330","1,743,163","1,773,188","1,961",7.5,"1,795",6.8,"298,917","133,397","165,520",7.5,16.9,"358,966","123,828","235,138",7.0,20.2,"-60,049",-3.3,33.8,665,671,"45,291"
f. 100 to 249,"9,266","14,556","2,029,035","2,099,834","1,013",7.0,"1,001",6.9,"313,751","152,888","160,863",7.3,14.9,"455,349","152,681","302,668",7.3,21.7,"-141,598",-6.8,29.8,308,309,"45,830"
g. 250 to 499,"2,370","3,569","1,095,415","1,143,239",286,8.1,232,6.5,"176,477","96,335","80,142",8.4,15.4,"272,124","77,405","194,719",6.8,23.8,"-95,647",-8.4,30.8,46,46,"15,972"
h. 500 to 999,920,"1,276","778,571","825,752",74,5.8,77,6.0,"101,887","49,077","52,810",5.9,12.3,"196,248","52,677","143,571",6.4,23.8,"-94,361",-11.5,24.6,20,23,"15,299"
i. 1000+,515,761,"1,513,145","1,602,640",29,3.8,36,4.7,"144,394","51,177","93,217",3.2,9.0,"323,385","79,096","244,289",4.9,20.2,"-178,991",-11.2,18.0,10,10,"27,710"
m. ALL,"606,681","720,216","12,803,906","12,946,495","102,354",14.3,"91,688",12.8,"2,422,667","1,045,397","1,377,270",8.1,18.7,"2,707,842","962,676","1,745,166",7.4,20.9,"-285,175",-2.2,37.4,"51,286","51,397","403,204"
,,2003,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"324,123","352,258","912,588","818,172","67,395",19.4,"51,910",14.9,"344,213","127,022","217,191",15.5,42.1,"155,381","93,535","61,846",11.4,19.0,"188,832",23.1,38.0,"36,540","36,997","67,482"
b. 5 to 9,"126,885","152,001","1,064,401","1,023,454","14,956",9.9,"11,167",7.4,"260,367","96,760","163,607",9.5,25.4,"178,473","73,104","105,369",7.1,17.4,"81,894",8.0,34.8,"7,947","8,049","52,538"
c. 10 to 19,"80,857","104,517","1,471,797","1,431,989","8,019",7.7,"6,434",6.2,"307,398","107,501","199,897",7.5,21.5,"227,781","85,724","142,057",6.0,15.9,"79,617",5.6,31.8,"4,263","4,319","57,408"
d. 20 to 49,"53,200","75,462","2,319,671","2,286,993","4,818",6.4,"3,847",5.1,"405,587","142,951","262,636",6.3,17.7,"340,231","115,360","224,871",5.0,14.9,"65,356",2.8,29.8,"2,388","2,428","72,011"
e. 50 to 99,"17,375","25,803","1,801,700","1,782,108","1,435",5.6,"1,202",4.7,"303,269","99,032","204,237",5.6,17.0,"264,084","82,077","182,007",4.6,14.8,"39,185",2.2,29.6,603,612,"41,158"
f. 100 to 249,"8,694","13,874","2,047,177","2,043,497",776,5.6,622,4.5,"309,765","118,159","191,606",5.8,15.2,"302,405","93,409","208,996",4.6,14.8,"7,360",0.4,29.6,287,288,"43,293"
g. 250 to 499,"2,206","3,364","1,095,840","1,105,579",235,7.0,174,5.2,"170,221","80,752","89,469",7.3,15.4,"189,699","59,216","130,483",5.4,17.2,"-19,478",-1.8,30.8,80,80,"27,713"
h. 500 to 999,882,"1,182","755,276","780,134",66,5.6,59,5.0,"96,443","44,639","51,804",5.7,12.4,"146,160","41,530","104,630",5.3,18.7,"-49,717",-6.3,24.8,21,21,"14,578"
i. 1000+,489,718,"1,473,837","1,505,421",38,5.4,16,2.3,"158,002","68,940","89,062",4.6,10.5,"221,171","24,508","196,663",1.6,14.7,"-63,169",-4.2,21.0,6,6,"10,329"
m. ALL,"614,711","729,179","12,942,287","12,777,347","97,738",13.5,"75,431",10.5,"2,355,265","885,756","1,469,509",6.9,18.4,"2,025,385","668,463","1,356,922",5.2,15.9,"329,880",2.5,31.8,"52,135","52,800","386,510"
,,2004,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"327,810","355,890","913,731","826,317","64,131",18.2,"53,408",15.1,"330,643","120,039","210,604",14.5,40.0,"155,814","96,450","59,364",11.7,18.9,"174,829",21.1,37.8,"37,272","37,297","68,172"
b. 5 to 9,"128,474","152,818","1,057,564","1,026,704","14,525",9.6,"11,999",7.9,"244,939","94,283","150,656",9.2,23.9,"183,218","78,430","104,788",7.6,17.8,"61,721",6.1,35.6,"8,044","8,068","52,353"
c. 10 to 19,"80,889","104,786","1,450,642","1,427,875","7,918",7.6,"6,778",6.5,"278,519","105,854","172,665",7.4,19.5,"232,984","90,864","142,120",6.4,16.3,"45,535",3.2,32.6,"4,240","4,247","56,827"
d. 20 to 49,"53,400","76,039","2,324,263","2,305,407","4,446",5.8,"4,117",5.4,"384,242","131,830","252,412",5.7,16.7,"346,530","122,907","223,623",5.3,15.0,"37,712",1.7,30.0,"2,410","2,430","72,526"
e. 50 to 99,"17,606","26,047","1,786,473","1,784,083","1,289",5.0,"1,119",4.3,"260,505","88,486","172,019",5.0,14.6,"255,725","76,564","179,161",4.3,14.3,"4,780",0.3,28.6,569,572,"39,346"
f. 100 to 249,"8,913","14,152","2,100,629","2,097,932",711,5.0,618,4.4,"293,996","104,970","189,026",5.0,14.0,"288,601","93,287","195,314",4.4,13.8,"5,395",0.2,27.6,272,273,"40,621"
g. 250 to 499,"2,265","3,453","1,166,950","1,166,043",182,5.3,173,5.0,"165,972","60,571","105,401",5.2,14.2,"164,157","59,048","105,109",5.1,14.1,"1,815",0.1,28.2,73,73,"24,662"
h. 500 to 999,860,"1,145","751,620","766,564",52,4.5,49,4.3,"92,180","35,854","56,326",4.7,12.0,"122,067","32,135","89,932",4.2,15.9,"-29,887",-3.9,24.0,16,16,"10,803"
i. 1000+,500,731,"1,556,701","1,558,437",41,5.7,24,3.3,"220,655","113,185","107,470",7.3,14.2,"224,129","61,742","162,387",4.0,14.4,"-3,474",-0.2,28.4,11,11,"29,198"
m. ALL,"620,717","735,061","13,108,573","12,959,362","93,295",12.8,"78,285",10.7,"2,271,651","855,072","1,416,579",6.6,17.5,"1,973,225","711,427","1,261,798",5.5,15.2,"298,426",2.3,30.4,"52,907","52,987","394,508"
,,2005,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"337,293","367,343","924,676","836,594","69,603",19.3,"52,649",14.6,"336,553","129,467","207,086",15.5,40.2,"160,388","94,073","66,315",11.2,19.2,"176,165",21.0,38.4,"37,806","37,865","68,907"
b. 5 to 9,"131,534","156,748","1,073,099","1,038,664","15,792",10.2,"10,657",6.9,"252,361","102,906","149,455",9.9,24.3,"183,491","69,524","113,967",6.7,17.7,"68,870",6.6,35.4,"7,955","8,008","52,117"
c. 10 to 19,"82,328","107,308","1,475,170","1,447,064","8,686",8.2,"6,096",5.7,"291,264","116,025","175,239",8.0,20.1,"235,052","81,973","153,079",5.7,16.2,"56,212",3.9,32.4,"4,248","4,255","57,053"
d. 20 to 49,"53,831","77,084","2,336,282","2,309,796","5,064",6.6,"3,676",4.8,"389,209","151,212","237,997",6.5,16.9,"336,236","108,810","227,426",4.7,14.6,"52,973",2.3,29.2,"2,352","2,352","69,187"
e. 50 to 99,"17,839","26,578","1,872,743","1,839,471","1,536",5.8,"1,153",4.4,"317,233","104,127","213,106",5.7,17.2,"250,688","78,718","171,970",4.3,13.6,"66,545",3.6,27.2,624,624,"42,403"
f. 100 to 249,"8,862","14,096","2,094,623","2,089,415",771,5.5,627,4.5,"297,695","112,860","184,835",5.4,14.2,"287,278","94,194","193,084",4.5,13.7,"10,417",0.5,27.4,281,284,"42,558"
g. 250 to 499,"2,316","3,581","1,186,950","1,201,714",156,4.3,172,4.8,"147,004","53,531","93,473",4.5,12.2,"176,532","58,316","118,216",4.9,14.7,"-29,528",-2.5,24.4,77,77,"26,302"
h. 500 to 999,860,"1,192","794,531","805,786",41,3.4,42,3.5,"86,973","29,009","57,964",3.6,10.8,"109,484","28,799","80,685",3.6,13.6,"-22,511",-2.8,21.6,20,20,"14,076"
i. 1000+,508,761,"1,569,248","1,605,600",38,5.0,27,3.6,"161,633","86,836","74,797",5.4,10.1,"234,338","49,484","184,854",3.1,14.6,"-72,705",-4.5,20.2,14,14,"23,587"
m. ALL,"635,371","754,691","13,327,322","13,174,104","101,687",13.7,"75,099",10.1,"2,279,925","885,973","1,393,952",6.7,17.3,"1,973,487","663,891","1,309,596",5.0,15.0,"306,438",2.3,30.0,"53,377","53,499","396,190"
,,2006,,,,,,,,,,,,,,,,,,,,,,
Initial Estab Size,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a. 1 to 4,"348,529","380,872","959,333","867,675","71,576",19.1,"57,534",15.3,"347,147","132,218","214,929",15.2,40.0,"163,830","101,919","61,911",11.7,18.9,"183,317",21.1,37.8,"40,500","40,558","73,398"
b. 5 to 9,"132,748","158,966","1,104,546","1,063,914","16,046",10.2,"11,540",7.4,"262,422","105,375","157,047",9.9,24.7,"181,157","75,460","105,697",7.1,17.0,"81,265",7.7,34.0,"8,517","8,562","55,966"
c. 10 to 19,"82,775","108,832","1,526,910","1,477,618","9,589",8.9,"6,215",5.8,"318,102","128,147","189,955",8.7,21.5,"219,517","83,007","136,510",5.6,14.9,"98,585",6.6,29.8,"4,319","4,329","57,346"
d. 20 to 49,"53,663","77,613","2,395,048","2,343,551","5,500",7.2,"3,618",4.7,"418,191","163,417","254,774",7.0,17.8,"315,197","108,850","206,347",4.6,13.4,"102,994",4.4,26.8,"2,327","2,334","69,506"
e. 50 to 99,"17,853","26,811","1,881,795","1,846,924","1,600",6.0,"1,094",4.1,"302,170","109,834","192,336",5.9,16.4,"232,427","74,899","157,528",4.1,12.6,"69,743",3.8,25.2,635,638,"43,590"
f. 100 to 249,"8,952","14,673","2,193,776","2,166,641",923,6.4,588,4.1,"330,435","136,409","194,026",6.3,15.3,"276,165","87,100","189,065",4.0,12.7,"54,270",2.6,25.4,318,318,"47,301"
g. 250 to 499,"2,307","3,629","1,203,443","1,207,754",200,5.5,166,4.6,"166,698","68,630","98,068",5.7,13.8,"175,319","56,383","118,936",4.7,14.5,"-8,621",-0.7,27.6,88,88,"29,855"
h. 500 to 999,920,"1,302","880,567","878,076",74,5.7,47,3.6,"130,613","50,703","79,910",5.8,14.9,"125,630","33,246","92,384",3.8,14.3,"4,983",0.6,28.6,27,27,"19,714"
i. 1000+,503,762,"1,617,906","1,655,417",24,3.2,18,2.4,"154,707","42,415","112,292",2.6,9.3,"229,730","46,483","183,247",2.8,13.9,"-75,023",-4.6,18.6,9,9,"21,566"
m. ALL,"648,250","773,460","13,763,324","13,507,570","105,532",13.8,"80,820",10.6,"2,430,485","937,148","1,493,337",6.9,18.0,"1,918,972","667,347","1,251,625",4.9,14.2,"511,513",3.8,28.4,"56,740","56,863","418,242"
,,2007,,,,,,,,,,,,,,,,,,,,,,
